fd52adb2d883850c831b1c2b984f6afae53d9d2de64aa48e8810206ed1a89e33
Date,Time,Main_Controller_PV,QF,Main_Controller_Working_SP,QF,Running_Program_Data.Event1,QF,Running_Program_Data.Event2,QF,Running_Program_Data.ProgramNumber,QF,Running_Program_Data.SegmentNumber,QF
10/28/2025,14:52:50,402.01608276367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:00,400.01651000977,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:10,398.5032043457,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:20,397.85247802734,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:30,397.8034362793,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:40,398.27719116211,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:53:50,399.42443847656,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:00,400.40914916992,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:10,400.75131225586,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:20,401.20053100586,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:30,401.15548706055,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:40,400.89791870117,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:54:50,400.56567382812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:00,400.44378662109,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:10,400.27944946289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:20,400.27032470703,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:30,400.2721862793,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:40,400.29858398438,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:55:50,400.35366821289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:00,400.34545898438,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:10,400.26779174805,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:20,400.35076904297,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:30,400.36169433594,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:40,400.42623901367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:56:50,400.50942993164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:00,400.49105834961,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:10,400.20227050781,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:20,399.94332885742,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:30,400.08053588867,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:40,400.08456420898,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:57:50,400.23669433594,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:00,400.40451049805,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:10,400.54034423828,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:20,400.47863769531,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:30,400.25347900391,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:40,399.68405151367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:58:50,399.75262451172,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:00,399.86349487305,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:10,400.21423339844,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:20,400.39404296875,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:30,400.44995117188,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:40,400.3616027832,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,14:59:50,400.30828857422,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:00,400.43557739258,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:10,400.369140625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:20,400.29470825195,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:30,400.27456665039,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:40,400.11889648438,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:00:50,400.0439453125,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:00,399.87704467773,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:10,399.80523681641,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:20,399.67831420898,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:30,399.57244873047,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:40,399.89028930664,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:01:50,400.21194458008,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:00,400.37741088867,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:10,400.28106689453,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:20,400.19381713867,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:30,400.06848144531,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:40,400.10498046875,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:02:50,399.91540527344,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:00,399.85726928711,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:10,399.9016418457,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:20,399.8649597168,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:30,399.79934692383,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:40,399.84741210938,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:03:50,400.01208496094,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:00,400.16534423828,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:10,400.25527954102,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:20,400.34344482422,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:30,400.37463378906,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:40,400.3678894043,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:04:50,400.37045288086,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:00,399.95858764648,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:10,400.01858520508,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:20,400.17147827148,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:30,400.02496337891,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:40,399.94680786133,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:05:50,399.9241027832,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:00,399.66738891602,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:10,399.66842651367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:20,399.65087890625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:30,400.09106445312,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:40,400.05850219727,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:06:50,400.0270690918,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:00,400.16842651367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:10,400.26376342773,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:20,400.34536743164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:30,400.22482299805,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:40,400.0842590332,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:07:50,399.97467041016,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:00,399.94845581055,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:10,399.8239440918,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:20,399.85614013672,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:30,399.80551147461,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:40,399.88717651367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:08:50,400.00570678711,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:00,400.21670532227,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:10,400.36602783203,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:20,400.22677612305,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:30,400.12844848633,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:40,399.93948364258,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:09:50,399.994140625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:00,400.12307739258,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:10,400.24673461914,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:20,400.0710144043,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:30,399.92544555664,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:40,399.78747558594,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:10:50,399.89602661133,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:00,399.79425048828,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:10,400.06448364258,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:20,400.20425415039,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:30,400.10659790039,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:40,400.15509033203,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:11:50,400.07583618164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:00,400.13827514648,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:10,399.97525024414,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:20,399.68383789062,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:30,399.81637573242,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:40,399.96673583984,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:12:50,400.16171264648,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:00,400.25262451172,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:10,400.23181152344,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:20,400.07562255859,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:30,400.11270141602,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:40,400.08850097656,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:13:50,400.00393676758,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:00,400.08715820312,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:10,399.83242797852,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:20,399.59448242188,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:30,399.70721435547,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:40,399.83438110352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:14:50,400.02648925781,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:00,400.15487670898,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:10,400.09649658203,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:20,400.17337036133,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:30,400.12744140625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:40,399.94964599609,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:15:50,399.93911743164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:00,399.85275268555,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:10,399.98132324219,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:20,400.24743652344,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:30,400.23635864258,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:40,400.34085083008,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:16:50,400.27783203125,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:00,400.05484008789,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:10,399.73443603516,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:20,399.52258300781,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:30,399.70574951172,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:40,399.59042358398,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:17:50,399.88940429688,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:00,400.29809570312,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:10,400.5173034668,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:20,400.63427734375,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:30,400.5905456543,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:40,400.44802856445,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:18:50,399.91293334961,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:00,399.40518188477,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:10,399.41012573242,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:20,399.49926757812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:30,399.78833007812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:40,399.87194824219,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:19:50,399.96997070312,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:00,400.14385986328,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:10,400.19583129883,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:20,400.28042602539,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:30,400.36386108398,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:40,400.4267578125,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:20:50,400.24038696289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:00,400.08047485352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:10,399.84585571289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:20,399.79895019531,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:30,399.58047485352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:40,399.65274047852,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:21:50,399.98864746094,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:00,400.10470581055,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:10,400.22796630859,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:20,400.27648925781,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:30,400.01751708984,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:40,399.63882446289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:22:50,399.70547485352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:00,399.85729980469,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:10,400.01156616211,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:20,400.15026855469,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:30,400.19598388672,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:40,400.18511962891,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:23:50,400.27319335938,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:00,400.16662597656,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:10,399.80661010742,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:20,399.62973022461,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:30,399.84802246094,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:40,400.16577148438,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:24:50,400.43716430664,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:00,400.15420532227,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:10,399.98620605469,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:20,400.08258056641,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:30,400.05221557617,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:40,399.73107910156,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:25:50,399.67980957031,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:00,399.75317382812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:10,399.84756469727,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:20,400.2353515625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:30,400.19314575195,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:40,400.24133300781,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:26:50,400.28533935547,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:00,400.08627319336,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:10,399.94107055664,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:20,399.82611083984,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:30,399.86813354492,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:40,400.01821899414,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:27:50,400.02642822266,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:00,400.03500366211,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:10,399.95947265625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:20,400.00219726562,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:30,400.03588867188,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:40,399.97979736328,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:28:50,399.86193847656,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:00,400.09243774414,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:10,400.01910400391,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:20,400.00317382812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:30,400.17251586914,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:40,400.10610961914,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:29:50,400.09643554688,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:00,400.08612060547,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:10,399.94427490234,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:20,399.65197753906,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:30,399.60055541992,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:40,399.85540771484,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:30:50,399.86419677734,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:00,400.07067871094,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:10,400.26663208008,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:20,400.20053100586,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:30,400.35748291016,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:40,400.3662109375,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:31:50,400.07745361328,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:00,400.0791015625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:10,399.97366333008,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:20,399.8864440918,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:30,399.79818725586,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:40,399.80026245117,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:32:50,399.8967590332,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:00,399.84790039062,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:10,400.10607910156,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:20,400.21160888672,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:30,400.19766235352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:40,400.1081237793,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:33:50,399.71084594727,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:00,399.75509643555,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:10,399.55123901367,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:20,399.83001708984,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:30,400.1164855957,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:40,400.4098815918,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:34:50,400.48870849609,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:00,400.3727722168,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:10,400.02456665039,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:20,399.84545898438,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:30,399.68667602539,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:40,399.58642578125,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:35:50,399.83578491211,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:00,399.85317993164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:10,400.05618286133,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:20,400.18951416016,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:30,400.2492980957,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:40,400.36459350586,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:36:50,400.25802612305,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:00,400.20928955078,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:10,400.12036132812,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:20,399.97467041016,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:30,399.94769287109,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:40,399.80178833008,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:37:50,399.86111450195,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:00,399.85894775391,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:10,399.9306640625,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:20,400.06069946289,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:30,400.13052368164,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:40,400.12716674805,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:38:50,400.12368774414,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:00,399.69488525391,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:10,399.61169433594,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:20,399.60278320312,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:30,399.70278930664,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:40,399.85855102539,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:39:50,400.13760375977,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:00,400.28671264648,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:10,400.3850402832,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:20,400.27102661133,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:30,400.21453857422,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:40,400.12152099609,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:40:50,400.08184814453,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:00,399.97079467773,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:10,399.70651245117,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:20,399.78756713867,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:30,399.84512329102,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:40,399.90008544922,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:41:50,400.06594848633,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:00,400.3205871582,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:10,400.22549438477,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:20,400.0693359375,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:30,400.05703735352,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:40,399.892578125,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:42:50,399.82843017578,0,400,0,0,0,0,0,3,0,2,0
10/28/2025,15:43:00,399.71795654297,0,400,0,0,0,0,0,3,0,2,0
